word,tfidf,label
forget,0.5721159865486424,0
flee,0.5002425786141012,0
deliver,0.5339114939088178,0
arena,0.5514155724936078,0
consumer,0.5082675183455265,0
oligarch,0.56095017571301,0
application,0.5688311498620368,0
content,0.5376040605914848,0
morning,0.5097766878538292,0
east,0.6317763583751267,0
wearing,0.4831585495133843,0
polish,0.4872764284289669,0
cabinet,0.5983523168813564,0
volunteer,0.5290214077007515,0
measure,0.47235061704517,0
conspiracy,0.6586431912771988,0
agreement,0.5546871156787805,0
item,0.5672474484651049,0
armed,0.5241237427703648,0
really,0.7663191429013971,0
feel,0.5712516754311399,0
trust,0.5800468750687962,0
large,0.5247679462263194,0
offensive,0.6504505671043236,0
flee,0.5002425786141012,0
civil,0.5672309438878123,0
medical,0.5785694484368604,0
trust,0.5800468750687962,0
disaster,0.5700341014059485,0
sound,0.6553490656668145,0
rare,0.703001534904864,0
path,0.5695546460682767,0
correspondent,0.5998313577623103,0
ad,0.5394479378160942,0
ground,0.633278992613276,0
protect,1.0,0
happen,0.557831005749105,0
screen,0.5908065960480454,0
increasing,0.4873333345464357,0
worried,0.5847429525787378,0
writer,0.6389956819897311,0
struggling,0.5039215856333632,0
legend,0.6107375976404079,0
bowler,0.539351463056132,0
he,0.4913420738774249,0
resort,0.5926368483710209,0
bronze,0.4665843145924582,0
emphatic,0.4762225259829368,0
data,0.6135291969749892,0
removing,0.516299756761176,0
watched,0.580233951208089,0
jab,0.5648899603065827,0
covering,0.5457992799832017,0
expect,0.5421051391605994,0
map,0.889945966465247,0
legally,0.6819093529495553,0
free,0.5861751849033877,0
fully,0.5437392929742545,0
restriction,0.8514063845008825,0
sea,0.5250089353850282,0
cover,0.49732927271094113,0
background,0.6945702436956174,0
cricketer,0.7228928852985231,0
murphy,0.4774036576405208,0
arrive,0.5448624758358733,0
escape,0.5522329228416194,0
bought,0.6110072334113046,0
super,0.4811469845778687,0
meeting,0.5150627800856038,0
nurse,0.6288989647885523,0
pop,0.5989788768260564,0
partner,0.6397515529066085,0
suspicion,0.8080669674819118,0
size,0.5387167224793745,0
night,1.0,0
really,0.7663191429013971,0
mistake,0.576980431114448,0
jordan,0.5207505442949735,0
gray,0.5797938445008454,0
batter,0.4801957020700668,0
stream,0.592298485664481,0
link,0.7532941879828553,0
facing,0.5903175233726037,0
drink,0.6208142649684517,0
wind,0.621569453678096,0
route,0.6556935535639133,0
symbol,0.5627208444318694,0
simply,0.5699897555744647,0
basement,0.5836655150262154,0
unlikely,0.6846142923781562,0
behaviour,0.5879596769978772,0
increasingly,0.5295129409194917,0
positive,0.6239899946965762,0
halt,0.6310391626746376,0
previously,0.649131423496259,0
spring,0.5994671409468799,0
buyer,0.566795312819806,0
ability,0.49387181976746486,0
push,0.5518037902471457,0
experienced,0.6827881624986167,0
vaccine,0.6186815855044068,0
citizen,0.6668426444989931,0
financial,0.6343106446452034,0
bus,0.4931598071277656,0
spreading,0.6838026679782314,0
humanitarian,0.5305713473048365,0
basement,0.5836655150262154,0
icon,0.9405730942863578,0
eve,0.5398729906404829,0
posted,0.5558890763355536,0
extreme,0.5338016431056529,0
vying,0.610891710983812,0
elaine,0.5536965605759606,0
improve,0.47837509298083175,0
today,0.5388868999293883,0
march,0.684043275082086,0
la,0.6708791370033595,0
alexander,0.5367296006348606,0
root,0.4064243760932777,0
football,0.6480799510191347,0
morning,0.5097766878538292,0
expert,0.7568270293502044,0
brook,0.434603293332212,0
comfortable,0.5514204185395781,0
main,0.5274711038157702,0
determined,0.5176867263597323,0
visa,0.5587645026166439,0
turning,0.5036676741337812,0
analyst,0.5714792481081795,0
terrorist,0.6815412025470055,0
kremlin,0.7044890079691208,0
defend,0.5421434790093007,0
previously,0.649131423496259,0
present,0.6761955765662588,0
legally,0.6819093529495553,0
court,1.0,0
worry,0.6538411458047135,0
welcome,0.67630199498044,0
decided,0.5441497057977285,0
mother,0.5429241803190125,0
gain,0.6635972186295511,0
