word,tfidf,label
punish,0.5471014642899638,0
global,0.7098596857435464,0
arena,0.6145201717054904,0
highest,0.5773502691896257,0
hold,0.4988757639052419,0
grant,0.5686831572712185,0
testing,0.5552508488345274,0
understanding,0.6349035407094606,0
podium,0.6577243635670391,0
tear,0.540293583071151,0
effort,1.0,0
volunteer,0.6231346809560377,0
fight,0.7110745350434606,0
body,0.7135391806258655,0
young,1.0,0
map,0.6168905736019841,0
push,0.7510235760489258,0
wartime,0.6341660637678164,0
helicopter,0.6188330248899601,0
fragile,0.6557451413635748,0
plant,0.6568362174376388,0
marry,0.7562968467299893,0
invasion,0.7109400074299079,0
disease,0.7469728849552487,0
sound,0.7817691631653954,0
older,0.6054241966870568,0
sophisticated,1.0,0
fort,0.4551116781996927,0
campion,0.4746579030149436,0
bread,0.5337206237355953,0
identity,0.7657627565750784,0
embracing,1.0,0
bowler,0.5946055344627348,0
buzzing,0.5411987887437789,0
perry,0.5243183978551986,0
bronze,0.7079423641131071,0
area,0.6359809951327293,0
living,0.6104634503595121,0
eye,0.6006202283010339,0
booster,0.6445820047844918,0
mask,0.5932085174635672,0
look,1.0,0
map,0.6168905736019841,0
rest,0.7881218431219582,0
free,0.5624355617896549,0
abroad,0.653906963375928,0
vulnerable,0.6649800609151699,0
dead,1.0,0
danger,0.6361013155846453,0
caught,0.5898220433046877,0
natural,0.5394098385306936,0
fled,0.7721917977488197,0
panther,0.8014010037373762,0
extend,0.567525695477069,0
copyright,0.6795550947092556,0
grime,0.5306361180450163,0
scan,0.5382373485420997,0
corrie,0.6728633097594247,0
economic,0.5769445797205477,0
pick,0.5177463293246704,0
rest,0.7881218431219582,0
added,0.49490482498662974,0
standing,0.5875659617887968,0
hell,0.7281672733293347,0
address,0.7379277858757342,0
criticism,0.5257441920310385,0
tornado,0.6744212599565409,0
understanding,0.6349035407094606,0
prowar,0.6170574068074554,0
calais,0.7203374099593913,0
finally,0.7612113471746815,0
servant,0.5909718725565903,0
bullying,0.5208194741049221,0
clarity,0.537577093215384,0
positive,0.6361802119135478,0
supply,0.5722106905843543,0
scheme,0.5772719327514666,0
income,0.48691208214647475,0
billion,0.6530365266173824,0
researcher,0.5177724674744847,0
earth,0.5940818670056247,0
harassment,0.5862260842431655,0
study,0.4971204387434711,0
five,0.6924204005458915,0
exhaustion,0.7102707638284159,0
hoax,0.5651561578271445,0
offer,0.6066099096264308,0
vera,0.6326806161800318,0
period,0.6558152027646861,0
femicide,0.4980252675166822,0
kidney,0.6863258549704843,0
revive,0.5151567274624675,0
small,0.5507303743485897,0
chair,0.6650572450357951,0
root,0.7609098873518353,0
woman,1.0,0
brain,0.6070289444267066,0
liquid,0.6704370443436806,0
rematch,0.5529715483182772,0
curb,0.5187338032352238,0
response,0.6398767485312099,0
appeal,1.0,0
plane,0.763430528078019,0
bombardment,0.6462323091139486,0
pupil,0.6077533151992162,0
early,0.5039759408285736,0
scam,0.550992466673232,0
settlement,0.8647702212195257,0
pressure,0.6369860959687605,0
reliant,0.6029358279845598,0
treat,0.6073820291836399,0
shipment,0.5471747970200086,0
whose,0.5094518404577072,0
met,0.748594797315132,0
channel,1.0,0
full,0.6315219227247483,0
wartime,0.6341660637678164,0
advice,0.7327610144933397,0
frozen,0.5173721862028767,0
curfew,0.47652299141982984,0
medic,0.6027435411067917,0
grip,0.5653655494464208,0
verge,1.0,0
enough,0.6113724276847916,0
exodus,0.640056839125299,0
probe,0.750119798893998,0
deserve,0.5540887264287885,0
ton,0.6770516113001604,0
donate,0.5568529075832073,0
tape,0.6558891407676349,0
supply,0.5722106905843543,0
era,0.6915766132305828,0
fund,0.7185549596381158,0
rebuild,0.5891318122690224,0
income,0.48691208214647475,0
derailment,0.568259519328449,0
burning,0.7398681569033517,0
pull,0.5841170404048875,0
real,0.8249167308002476,0
evade,0.7569578179710612,0
soviet,0.6146243215169729,0
food,0.7054153639546098,0
mode,0.7071067811865476,0
understanding,0.6349035407094606,0
low,0.6467788210142277,0
dolly,0.5644733638062164,0
invite,0.4770436913414288,0
underwater,0.5273510304722211,0
sticky,0.5790072888629139,0
apart,0.5951833982797723,0
refugee,1.0,0
chose,0.8432148237704062,0
river,0.5935144685783421,0
alone,0.6432736880757165,0
better,0.5724830643244878,0
bowler,0.5946055344627348,0
fame,0.6212911821025847,0
running,0.5782525464681468,0
wealthy,0.6956149845496534,0
welcome,0.5687471737317524,0
growing,0.7639897227601823,0
allow,0.6165490135612591,0
missile,0.8920555515966729,0
chant,0.6392913204934708,0
higher,0.7509124573816062,0
draft,0.48796420436715837,0
education,0.6024743782743018,0
please,0.612208716227182,0
crime,0.7072457125819903,0
torturous,0.5740665147974612,0
disposal,0.5223462126102939,0
owner,0.7383002809288538,0
vacuum,0.7788392809085628,0
fall,0.6235379237255535,0
write,0.5715703790801114,0
think,0.7305719814286286,0
bear,0.6747853600084204,0
killer,0.7135391806258655,0
heating,0.5341613558323317,0
think,0.7305719814286286,0
document,0.6012709555964573,0
carry,0.6413579479911296,0
toil,0.5860794550401247,0
testing,0.5552508488345274,0
faith,0.6006176679050608,0
difficult,0.4989800924265357,0
winning,0.8817570414639495,0
credit,0.5993484208928376,0
affordable,0.5942076033626396,0
reform,0.5972813586392325,0
silence,0.6426386099568845,0
probe,0.750119798893998,0
slam,0.5671693789923974,0
zak,0.5663440650652743,0
invasion,0.7109400074299079,0
infection,0.7027278148294709,0
heritage,0.6342896534571238,0
million,0.6750246864830381,0
vulnerable,0.6649800609151699,0
dirty,0.6736405718661784,0
cover,0.5646746482016943,2
limit,0.6293759754977081,2
across,0.5725235595359353,2
boycott,0.6132786810115782,2
success,0.6981037220202431,2
convoy,0.6024530016849321,2
facing,0.6591504401044029,2
resistance,0.9220780111490318,2
fuel,0.6452284118952141,2
suspected,0.6423054660551218,2
boycott,0.6132786810115782,2
ordeal,0.675764440794846,2
basement,0.7359965372712519,2
war,1.0,2
dig,0.6455592778578607,2
halt,0.7273233815311703,2
office,0.5890250884233654,2
private,0.6877171817394974,2
chemical,0.6056501513128202,2
recruiting,0.6385139385099502,2
play,0.8560257017099426,2
front,0.6811596482313286,2
convoy,0.6024530016849321,2
block,0.5089189480289581,2
hoax,0.5651561578271445,2
war,1.0,2
troop,0.6365012352525898,2
destruction,0.6499226456655282,2
sanction,0.8159668293905347,2
invasion,0.7109400074299079,2
column,0.7446376404367764,2
foreign,0.7240894102523538,2
trauma,0.731234350197376,2
attack,0.8249134289919531,2
mourn,0.6174860845378204,2
mercenary,0.7408350052592833,2
weapon,0.7545689665164851,2
pregnant,0.748064861924001,2
invasion,0.7109400074299079,2
mystery,0.5954827476789275,2
sister,0.8993431168574921,2
difficult,0.4989800924265357,2
mayor,0.7842318168160411,2
support,0.8694077898865542,2
thaw,0.5824612525676078,2
missile,0.8920555515966729,2
aerial,0.5739263348703907,2
wounded,0.6433007920060746,2
invasion,0.7109400074299079,2
pub,0.893151577420114,2
fox,0.5604410514603861,2
bombardment,0.6462323091139486,2
slow,0.6256090800915104,2
invasion,0.7109400074299079,2
tap,0.7675469223715626,2
silent,0.6601289812143922,2
trained,0.7845341309632294,2
unable,0.5855346006711548,2
church,0.6011566560739008,2
invasion,0.7109400074299079,2
hunger,0.49274658721830195,2
expose,0.49097087465755107,2
racing,0.6882674722407546,2
relative,0.6255876323935173,2
closer,0.6204753768921027,2
mount,0.5356810668322848,2
fallen,0.7948498194216481,2
general,1.0,2
civilian,0.660846820862406,2
surrogate,0.5971348304902208,2
brand,0.5996705596863536,2
refuse,0.5403379079619892,2
effort,1.0,2
want,0.585495790903298,2
mistake,0.6727560412419377,2
hail,0.6744268598002044,2
used,0.673393216797392,2
cape,0.6146977928352774,2
spark,0.7024582250985791,2
feared,0.5677613379073605,2
colour,0.6347534425411985,2
learning,0.7038232787105027,2
lonely,1.0,2
musician,0.5912256036133818,2
holocaust,0.6206137707225873,2
nationalist,0.7035978104533107,2
protester,0.6023946864470252,2
fight,0.7110745350434606,2
shelling,0.7767641072357419,2
epic,0.7915987055857513,2
pet,0.5513130351362616,2
respond,0.6153005181346226,2
express,0.5351101129468296,2
try,0.5368795604310211,2
getting,0.6846667723017477,2
orphan,0.762338415342316,2
arctic,0.6201497422875772,2
invasion,0.7109400074299079,2
musician,0.5912256036133818,2
jet,0.7920919518102726,2
brit,0.5882465857391722,2
pilot,0.5697380623243674,2
marble,0.6677055785066158,2
vodka,0.5265348951792141,2
condition,0.6096535775545681,2
doorstep,0.708352019990795,2
smith,0.782082759322005,2
deadly,0.8895452680433754,2
diplomat,0.7281479943498563,2
among,0.5724478279048995,2
word,0.5355895167250703,2
hospital,0.5537161223047746,2
import,0.6192225669010238,2
fight,0.7110745350434606,2
front,0.6811596482313286,2
fled,0.7721917977488197,2
troop,0.6365012352525898,2
force,0.7192507069246229,2
intelligence,0.7522502048031757,2
appear,0.6018030927997289,2
heading,0.705064927829973,2
address,0.7379277858757342,2
chancellor,0.7930150136972988,2
growth,0.6796437707159437,2
trying,0.6887575239440643,2
possible,0.7831194686723583,2
driver,0.733416030264106,2
cartoon,0.8850499134465988,2
challenge,0.6671218377819877,2
tank,0.6938234647917658,2
civilian,0.660846820862406,2
execution,0.7538567857497246,2
vulnerable,0.6649800609151699,2
mercenary,0.7408350052592833,2
targeted,0.605840021960781,2
embassy,0.709495503130483,2
drawing,0.6838106845688589,2
brink,0.6875320877372085,2
straight,0.565651964029961,2
prepare,0.6307693002656607,2
success,0.6981037220202431,2
significant,0.524109244435078,2
bar,0.755167640010373,2
amount,0.5263298375499371,2
shield,0.6057857774034803,2
far,0.565604277103543,2
front,0.6811596482313286,2
weapon,0.7545689665164851,2
horror,0.6427438713828432,2
land,0.7153205748861958,2
soldier,0.8502858461820728,2
husband,0.6279820320388477,2
leave,0.7932541136320506,2
hell,0.7281672733293347,2
bride,0.5702340839744516,2
subway,0.494896089953996,2
grieving,0.5193865099004685,2
cluster,0.5837110042466549,2
chemical,0.6056501513128202,2
losing,0.5291005505442756,2
war,1.0,2
brink,0.6875320877372085,2
mining,0.5413146379659755,2
constant,0.8060318666235683,2
grandmother,0.6175974020017324,2
easter,0.5338070856155362,2
identity,0.7657627565750784,2
war,1.0,2
shop,0.6786514087475934,2
transform,1.0,2
deadline,0.6011952114155001,2
tie,0.784926247051462,2
undeclared,0.6221076165377029,2
brace,0.5843484112986557,2
bitter,0.5495057112417435,2
release,0.5622331495584264,2
men,0.7714835270724746,2
commander,0.5534958338949754,2
medium,0.7503737358176461,2
trench,0.6525037463374684,2
equipment,0.5699276142152024,2
missile,0.8920555515966729,2
tourist,0.6334545403078088,2
false,0.7568956957035037,2
see,0.6141894931721715,2
facing,0.6591504401044029,2
manage,0.6377769658229269,2
higher,0.7509124573816062,2
finland,0.6977375383062124,2
symbolic,0.585981982429761,2
doorstep,0.708352019990795,2
intervention,0.731106733334142,2
marine,0.534068175663308,2
deadly,0.8895452680433754,2
beaten,0.7813957641462116,2
conflict,0.8672775212667615,2
wang,0.9220780111490318,2
russia,1.0,2
aid,0.6486960705255779,2
hunt,0.7229523340872053,2
shelled,0.6765518724069997,1
container,0.5158405928919516,1
theyre,0.8076685284172825,1
anyone,0.5311384955820097,1
man,1.0,1
small,0.5507303743485897,1
franchise,0.7098341254217962,1
seven,0.587244764441057,1
patrol,0.540846883182065,1
eight,0.7541984092687867,1
recovery,0.5188885411120863,1
commanding,0.6995106126340869,1
battered,0.5188297689706615,1
position,0.6136519054395427,1
wasteful,0.7888764837644675,1
gap,0.7449366971422736,1
relentless,0.7771009467670905,1
eight,0.7541984092687867,1
excited,0.5688511138143227,1
defiant,0.5765612330889562,1
culture,0.651632381059663,1
multiple,0.6236344739145906,1
search,0.5682666470902347,1
shelling,0.7767641072357419,1
surrender,0.6047018699427428,1
murphy,0.43153653295521827,1
date,0.4732192912067398,1
reason,0.6322561065556835,1
advantage,0.8004117357607865,1
destruction,0.6499226456655282,1
bus,0.6443444580149129,1
neck,0.5063984083274774,1
cage,0.5864769914238684,1
son,1.0,1
commercial,0.6248203926393571,1
super,0.6471916756914302,1
siren,0.55497188967973,1
agree,0.5792170385547902,1
focus,0.6150871539684878,1
hag,0.4892476946396132,1
returned,0.6546946553604422,1
decider,0.7774313834013072,1
control,0.6346100173067564,1
pizza,0.5093787142875382,1
choose,0.6669171844413948,1
overturn,0.5533994293960056,1
cornet,0.604299215806881,1
