word,tfidf,label
punish,0.5471014642899638,3
arena,0.6145201717054904,3
highest,0.5773502691896257,3
testing,0.5552508488345274,3
understanding,0.6349035407094606,3
podium,0.6577243635670391,3
volunteer,0.6231346809560377,3
fight,0.7110745350434606,3
body,0.7135391806258655,3
young,1.0,3
map,0.6168905736019841,3
wartime,0.6341660637678164,3
fragile,0.6557451413635748,3
plant,0.6568362174376388,3
rain,0.5064587535791407,3
marry,0.7562968467299893,3
disease,0.7469728849552487,3
life,1.0,3
sound,0.7817691631653954,3
older,0.6054241966870568,3
convoy,0.6024530016849321,3
sophisticated,1.0,3
fort,0.4551116781996927,3
campion,0.4746579030149436,3
bread,0.5337206237355953,3
identity,0.7657627565750784,3
embracing,1.0,3
bowler,0.5946055344627348,3
buzzing,0.5411987887437789,3
bronze,0.7079423641131071,3
area,0.6359809951327293,3
living,0.6104634503595121,3
eye,0.6006202283010339,3
booster,0.6445820047844918,3
look,1.0,3
map,0.6168905736019841,3
rest,0.7881218431219582,3
free,0.5624355617896549,3
abroad,0.653906963375928,3
vulnerable,0.6649800609151699,3
dead,1.0,3
danger,0.6361013155846453,3
caught,0.5898220433046877,3
natural,0.5394098385306936,3
small,0.5507303743485897,3
fled,0.7721917977488197,3
panther,0.8014010037373762,3
copyright,0.6795550947092556,3
grime,0.5306361180450163,3
suspected,0.6423054660551218,3
corrie,0.6728633097594247,3
economic,0.5769445797205477,3
pick,0.5177463293246704,3
added,0.49490482498662974,3
standing,0.5875659617887968,3
address,0.7379277858757342,3
tornado,0.6744212599565409,3
understanding,0.6349035407094606,3
prowar,0.6170574068074554,3
calais,0.7203374099593913,3
servant,0.5909718725565903,3
bullying,0.5208194741049221,3
positive,0.6361802119135478,3
billion,0.6530365266173824,3
researcher,0.5177724674744847,3
study,0.4971204387434711,3
exhaustion,0.7102707638284159,3
offer,0.6066099096264308,3
vera,0.6326806161800318,3
period,0.6558152027646861,3
femicide,0.4980252675166822,3
misogyny,0.5927454536726977,3
kidney,0.6863258549704843,3
revive,0.5151567274624675,3
small,0.5507303743485897,3
cup,0.7499615947522167,3
franchise,0.7098341254217962,3
chair,0.6650572450357951,3
liquid,0.6704370443436806,3
rematch,0.5529715483182772,3
response,0.6398767485312099,3
appeal,1.0,3
plane,0.763430528078019,3
bombardment,0.6462323091139486,3
pupil,0.6077533151992162,3
early,0.5039759408285736,3
scam,0.550992466673232,3
settlement,0.8647702212195257,3
pressure,0.6369860959687605,3
life,1.0,3
shipment,0.5471747970200086,3
whose,0.5094518404577072,3
met,0.748594797315132,3
channel,1.0,3
full,0.6315219227247483,3
wartime,0.6341660637678164,3
advice,0.7327610144933397,3
frozen,0.5173721862028767,3
curfew,0.47652299141982984,3
medic,0.6027435411067917,3
grip,0.5653655494464208,3
verge,1.0,3
enough,0.6113724276847916,3
exodus,0.640056839125299,3
probe,0.750119798893998,3
cup,0.7499615947522167,3
deserve,0.5540887264287885,3
ton,0.6770516113001604,3
seven,0.587244764441057,3
donate,0.5568529075832073,3
march,0.6837343693642535,3
tape,0.6558891407676349,3
recruiting,0.6385139385099502,3
fund,0.7185549596381158,3
rebuild,0.5891318122690224,3
derailment,0.568259519328449,3
burning,0.7398681569033517,3
pull,0.5841170404048875,3
real,0.8249167308002476,3
evade,0.7569578179710612,3
understanding,0.6349035407094606,3
low,0.6467788210142277,3
dolly,0.5644733638062164,3
invite,0.4770436913414288,3
underwater,0.5273510304722211,3
sticky,0.5790072888629139,3
refugee,1.0,3
chose,0.8432148237704062,3
river,0.5935144685783421,3
alone,0.6432736880757165,3
better,0.5724830643244878,3
bowler,0.5946055344627348,3
fame,0.6212911821025847,3
wealthy,0.6956149845496534,3
recovery,0.5188885411120863,3
front,0.6811596482313286,3
block,0.5089189480289581,3
hoax,0.5651561578271445,3
missile,0.8920555515966729,3
chant,0.6392913204934708,3
higher,0.7509124573816062,3
draft,0.48796420436715837,3
education,0.6024743782743018,3
troop,0.6365012352525898,3
disposal,0.5223462126102939,3
owner,0.7383002809288538,3
vacuum,0.7788392809085628,3
fall,0.6235379237255535,3
write,0.5715703790801114,3
think,0.7305719814286286,3
bear,0.6747853600084204,3
think,0.7305719814286286,3
document,0.6012709555964573,3
carry,0.6413579479911296,3
toil,0.5860794550401247,3
commanding,0.6995106126340869,3
testing,0.5552508488345274,3
faith,0.6006176679050608,3
difficult,0.4989800924265357,3
credit,0.5993484208928376,3
affordable,0.5942076033626396,3
reform,0.5972813586392325,3
silence,0.6426386099568845,3
probe,0.750119798893998,3
slam,0.5671693789923974,3
zak,0.5663440650652743,3
invasion,0.7109400074299079,3
infection,0.7027278148294709,3
heritage,0.6342896534571238,3
million,0.6750246864830381,3
vulnerable,0.6649800609151699,3
dirty,0.6736405718661784,3
image,0.7357995723672547,3
collection,0.5414642473555618,3
explore,0.6856788066085766,3
march,0.6837343693642535,3
lifetime,0.5563807202119069,3
pie,0.8393595619182861,3
ending,0.5393057459442032,3
complete,0.6835289330069931,3
cocaine,0.5605678756117088,3
attitude,0.548678088779269,3
corridor,0.6754645336867307,3
roof,0.6713880169195025,3
vodka,0.5265348951792141,3
happening,0.7574512167891186,3
nightmare,0.7900982176117042,3
rishi,1.0,3
well,0.8283762475275838,3
finish,0.5951180161822466,3
new,0.6522173812495875,3
edge,0.5690107984775962,3
kept,0.6570967235434103,3
citizenship,1.0,3
sponsor,0.6256526325395282,3
discus,0.736854823717773,3
spirited,0.5335901376391117,3
blind,0.6347843557246415,3
men,0.7714835270724746,3
coe,0.6137157618284004,3
cover,0.5646746482016943,5
global,0.7098596857435464,5
hold,0.4988757639052419,5
grant,0.5686831572712185,5
effort,1.0,5
push,0.7510235760489258,5
helicopter,0.6188330248899601,5
boycott,0.6132786810115782,5
shelled,0.6765518724069997,5
success,0.6981037220202431,5
invasion,0.7109400074299079,5
fuel,0.6452284118952141,5
criticism,0.5257441920310385,5
ordeal,0.675764440794846,5
scheme,0.5772719327514666,5
earth,0.5940818670056247,5
five,0.6924204005458915,5
financial,0.5763927124239185,5
hoax,0.5651561578271445,5
basement,0.7359965372712519,5
war,1.0,5
dig,0.6455592778578607,5
halt,0.7273233815311703,5
sanction,0.8159668293905347,5
office,0.5890250884233654,5
private,0.6877171817394974,5
supply,0.5722106905843543,5
era,0.6915766132305828,5
food,0.7054153639546098,5
mode,0.7071067811865476,5
play,0.8560257017099426,5
convoy,0.6024530016849321,5
welcome,0.5687471737317524,5
allow,0.6165490135612591,5
war,1.0,5
destruction,0.6499226456655282,5
please,0.612208716227182,5
crime,0.7072457125819903,5
column,0.7446376404367764,5
foreign,0.7240894102523538,5
trauma,0.731234350197376,5
attack,0.8249134289919531,5
winning,0.8817570414639495,5
mourn,0.6174860845378204,5
mystery,0.5954827476789275,5
china,1.0,5
sister,0.8993431168574921,5
difficult,0.4989800924265357,5
hosting,0.5750243585889295,5
mayor,0.7842318168160411,5
teenage,0.5711434119650666,5
support,0.8694077898865542,5
war,1.0,5
treatment,0.6935336395492426,5
scheme,0.5772719327514666,5
wounded,0.6433007920060746,5
kindness,0.5875997467497711,5
sight,0.6180272147963023,5
interrupt,0.6045008891726874,5
terrible,0.5801218110160123,5
pub,0.893151577420114,5
fox,0.5604410514603861,5
bombardment,0.6462323091139486,5
slow,0.6256090800915104,5
drone,0.5932689344100337,5
tap,0.7675469223715626,5
silent,0.6601289812143922,5
spill,0.6937221915427115,5
trained,0.7845341309632294,5
ride,0.6488937531469874,5
hunger,0.49274658721830195,5
expose,0.49097087465755107,5
relative,0.6255876323935173,5
fallen,0.7948498194216481,5
general,1.0,5
surrogate,0.5971348304902208,5
brand,0.5996705596863536,5
effort,1.0,5
devastation,0.7197530374605241,5
brown,0.64692513810313,5
hail,0.6744268598002044,5
pram,0.5949069217957663,5
way,0.7320611869533806,5
zone,0.7612254597606142,5
daily,0.8122427419153118,5
used,0.673393216797392,5
cape,0.6146977928352774,5
child,0.8182198381905016,5
presidential,0.7467205538013363,5
spark,0.7024582250985791,5
agent,0.5302011842034925,5
tank,0.6938234647917658,5
opinion,0.5898795996049272,5
learning,0.7038232787105027,5
hypersonic,0.5770166107969221,5
shelter,0.461146783461645,5
lonely,1.0,5
brunt,0.6625254211276315,5
holocaust,0.6206137707225873,5
protester,0.6023946864470252,5
satellite,0.6261284160158758,5
daily,0.8122427419153118,5
reverse,0.6163301029257655,5
rage,1.0,5
shelling,0.7767641072357419,5
epic,0.7915987055857513,5
extra,0.6860529440393032,5
pet,0.5513130351362616,5
destruction,0.6499226456655282,5
kremlin,0.6232735876388718,5
dead,1.0,5
comment,0.8319349227738811,5
express,0.5351101129468296,5
priest,0.7423503544861555,5
getting,0.6846667723017477,5
battle,0.5635854175327334,5
orphan,0.762338415342316,5
road,0.7229523340872053,5
wounded,0.6433007920060746,5
musician,0.5912256036133818,5
jet,0.7920919518102726,5
failure,0.7585758606925438,5
false,0.7568956957035037,5
brit,0.5882465857391722,5
pilot,0.5697380623243674,5
marble,0.6677055785066158,5
vodka,0.5265348951792141,5
doorstep,0.708352019990795,5
diplomat,0.7281479943498563,5
among,0.5724478279048995,5
surrender,0.6047018699427428,5
worried,0.8260549687717637,5
