word,tfidf,label
punish,0.5471014642899638,6
global,0.7098596857435464,6
arena,0.6145201717054904,6
highest,0.5773502691896257,6
grant,0.5686831572712185,6
testing,0.5552508488345274,6
understanding,0.6349035407094606,6
podium,0.6577243635670391,6
tear,0.540293583071151,6
effort,1.0,6
volunteer,0.6231346809560377,6
fight,0.7110745350434606,6
body,0.7135391806258655,6
young,1.0,6
push,0.7510235760489258,6
wartime,0.6341660637678164,6
helicopter,0.6188330248899601,6
fragile,0.6557451413635748,6
shelled,0.6765518724069997,6
plant,0.6568362174376388,6
marry,0.7562968467299893,6
invasion,0.7109400074299079,6
disease,0.7469728849552487,6
sound,0.7817691631653954,6
older,0.6054241966870568,6
sophisticated,1.0,6
fort,0.4551116781996927,6
campion,0.4746579030149436,6
bread,0.5337206237355953,6
identity,0.7657627565750784,6
embracing,1.0,6
bowler,0.5946055344627348,6
buzzing,0.5411987887437789,6
perry,0.5243183978551986,6
anyone,0.5311384955820097,6
area,0.6359809951327293,6
living,0.6104634503595121,6
eye,0.6006202283010339,6
booster,0.6445820047844918,6
mask,0.5932085174635672,6
look,1.0,6
map,0.6168905736019841,6
rest,0.7881218431219582,6
free,0.5624355617896549,6
abroad,0.653906963375928,6
vulnerable,0.6649800609151699,6
dead,1.0,6
danger,0.6361013155846453,6
caught,0.5898220433046877,6
natural,0.5394098385306936,6
small,0.5507303743485897,6
fled,0.7721917977488197,6
panther,0.8014010037373762,6
copyright,0.6795550947092556,6
grime,0.5306361180450163,6
scan,0.5382373485420997,6
corrie,0.6728633097594247,6
pick,0.5177463293246704,6
rest,0.7881218431219582,6
added,0.49490482498662974,6
standing,0.5875659617887968,6
hell,0.7281672733293347,6
address,0.7379277858757342,6
criticism,0.5257441920310385,6
tornado,0.6744212599565409,6
understanding,0.6349035407094606,6
prowar,0.6170574068074554,6
servant,0.5909718725565903,6
bullying,0.5208194741049221,6
clarity,0.537577093215384,6
positive,0.6361802119135478,6
scheme,0.5772719327514666,6
income,0.48691208214647475,6
researcher,0.5177724674744847,6
earth,0.5940818670056247,6
study,0.4971204387434711,6
five,0.6924204005458915,6
financial,0.5763927124239185,6
hoax,0.5651561578271445,6
offer,0.6066099096264308,6
vera,0.6326806161800318,6
period,0.6558152027646861,6
femicide,0.4980252675166822,6
misogyny,0.5927454536726977,6
revive,0.5151567274624675,6
small,0.5507303743485897,6
franchise,0.7098341254217962,6
chair,0.6650572450357951,6
root,0.7609098873518353,6
brain,0.6070289444267066,6
liquid,0.6704370443436806,6
rematch,0.5529715483182772,6
curb,0.5187338032352238,6
response,0.6398767485312099,6
sanction,0.8159668293905347,6
appeal,1.0,6
plane,0.763430528078019,6
bombardment,0.6462323091139486,6
pupil,0.6077533151992162,6
early,0.5039759408285736,6
settlement,0.8647702212195257,6
pressure,0.6369860959687605,6
