word,tfidf,label
atrocity,0.5877290493757648,0
flee,0.5018000640392691,0
arena,0.6164076627776338,0
dutch,0.5001585751442068,0
surging,0.4113678430303359,0
content,0.43937118848932927,0
testing,0.4060079081509676,0
podium,0.6993242797085346,0
refugee,0.6989173981999034,0
minister,0.532493427714413,0
volunteer,0.6270168600034347,0
conspiracy,0.5500239172969389,0
price,0.5894793660548332,0
tell,0.5743165592737483,0
helicopter,0.6429937422364298,0
peace,0.7059311437996274,0
boycott,0.6159460689594466,0
trust,0.5717917124077714,0
nuclear,0.755016060340973,0
vital,0.43703103089204887,0
marry,0.5906024490012273,0
medical,0.662835325194511,0
disease,0.5635037138892832,0
lee,0.6998133636023264,0
sound,0.6205256150690212,0
wanting,0.43645680658697333,0
ship,0.6538824535867263,0
question,0.7160204964087641,0
advert,0.7514670191833136,0
survey,0.6080133645449828,0
sanction,0.6348768219026447,0
russia,0.6384037578684733,0
director,0.5822798204360272,0
editor,0.5786616084404016,0
worried,0.48180419178230743,0
welsh,0.6048700511849467,0
father,0.6124454959770813,0
team,0.47134858826639014,0
area,0.5318110383198159,0
covid,0.5953606901284331,0
still,0.4253121240246421,0
fourth,0.5345404855360798,0
covering,0.6003040216592007,0
covid,0.5953606901284331,0
map,0.6383094451418252,0
legally,0.4910848810506376,0
covid,0.5953606901284331,0
crew,0.6164813675015945,0
student,0.7022180852234817,0
photo,0.6480235965449818,0
police,0.535152154574625,0
escape,0.6964084447885195,0
bought,0.39679230874700894,0
pop,0.6164439060594166,0
partner,0.537470277737076,0
dog,0.673783455229006,0
brain,0.798393903875154,0
inquest,0.819876168674852,0
hell,0.6270858220529243,0
link,0.48920299221024766,0
visa,0.6299152863922642,0
boycott,0.6159460689594466,0
tornado,0.6680711350184904,0
symbol,0.7313532755632169,0
worker,0.5059747746110422,0
simply,0.4563707999251405,0
finally,0.6030269444329093,0
servant,0.4749012087109487,0
player,0.663905111887958,0
previously,0.4469840577675281,0
researcher,0.5408337886931974,0
public,0.5231579511659565,0
vaccine,0.6317180954063906,0
citizen,0.559398803356472,0
financial,0.6207422911232925,0
disabled,0.6678328951170083,0
hoax,0.7015597282033952,0
basement,0.7355655770850196,0
designer,0.6981133367361427,0
eve,0.6403304644288984,0
posted,0.5137076015601751,0
detective,0.40701551196736113,0
tech,0.5179028430509793,0
way,0.48368879468702963,0
root,0.5744512855525674,0
football,0.573386769424269,0
brain,0.798393903875154,0
safe,0.6040508939923448,0
rematch,0.7097056555283481,0
response,0.6083212170011069,0
halt,0.5216685707462424,0
terrorist,0.47555850743511874,0
kremlin,0.5411485126906113,0
lee,0.6998133636023264,0
missing,0.618281143019216,0
scam,0.5274985176455866,0
case,0.5604723132574775,0
tell,0.5743165592737483,0
welcome,0.5946822841455015,0
treat,0.6265254246206857,0
soldier,0.5685522056436848,0
met,0.6840947053247539,0
president,0.7022708187436645,0
leader,0.5678272652294835,0
drone,0.6693656085167048,0
singing,0.7616368539158014,0
travel,0.5717196577796454,0
taught,0.47699246398567974,0
video,0.7276039936230306,0
office,0.5497626200549054,0
private,0.5583286563365747,0
threat,0.623374206086815,0
refugee,0.6989173981999034,0
nurse,0.605092359164859,0
activity,0.4067987199321762,0
donate,0.5405303040648075,0
chemical,0.6746183771146981,0
tape,0.590918298793555,0
private,0.5583286563365747,0
deep,0.5122195122347408,0
bank,0.6018697096753057,0
household,0.5612691492298911,0
blamed,0.5223989168429499,0
man,0.6118119870773391,0
rule,0.5407943584898175,0
freedom,0.6115865854065748,0
soviet,0.4835927746929688,0
department,0.39236465053718445,0
glass,0.7442755565156294,0
robot,0.7425463188147311,0
club,0.5188143480728898,0
riot,0.6985467626594841,0
done,0.5062647924016473,0
unlikely,0.5865484587286685,0
pain,0.619524792772324,0
community,0.6325833115457813,0
kidney,0.7904561516485081,0
better,0.5276393020153685,0
fame,0.6828583027016703,0
running,0.5924477530236946,0
added,0.5756567260737336,0
artillery,0.41851913589086304,0
visa,0.6299152863922642,0
harder,0.5440521130104632,0
hospital,0.6156636782994915,0
violent,0.4378287727851953,0
hoax,0.7015597282033952,0
recent,0.4003790170543579,0
oligarch,0.7573741277063097,0
million,0.6859973968345775,0
probe,0.6195466039314501,0
closure,0.3895190355187213,0
image,0.5210558112108261,0
child,0.7912146526032101,0
crime,0.5881824524989203,0
family,0.6191592176987198,0
sanction,0.6348768219026447,0
tank,0.6993070769757681,0
unexploded,0.6867441176618332,0
sanction,0.6348768219026447,0
bomb,0.8485760558830888,0
refugee,0.6989173981999034,0
quiz,0.594338258261017,0
pregnancy,0.6337972807770444,0
alongside,0.4526922552533483,0
student,0.7022180852234817,0
decided,0.5888546597955735,0
killer,0.6295987840348276,0
happy,0.545333919168754,0
document,0.5012833448921623,0
vow,0.5029091874735135,0
club,0.5188143480728898,0
slow,0.5145750297937243,0
fallen,0.5064773540553064,0
credit,0.6231286196916842,0
affordable,0.6019620229745373,0
funeral,0.6114615174541718,0
gay,0.7168687115463613,0
parent,0.6431726805387091,0
asset,0.4357405195492731,0
omicron,0.5801356561015002,0
mercenary,0.7646354280213029,0
weapon,0.7007823309453082,0
million,0.6859973968345775,0
birth,0.598554952476838,0
russia,0.6384037578684733,0
child,0.7912146526032101,0
question,0.7160204964087641,0
siege,0.43610933670811913,0
received,0.5583085756960603,0
collection,0.681384423953826,0
document,0.5012833448921623,0
globe,0.49662303246213446,0
encouraging,0.4674685979696033,0
drone,0.6693656085167048,0
mark,0.5353958358512644,0
actor,0.6550932647814167,0
authority,0.6939573386100817,0
visa,0.6299152863922642,0
acting,0.3953689265503571,0
food,0.5806966671014795,3
price,0.5894793660548332,3
economic,0.5346668078531043,3
oil,0.7357456296936434,3
squeeze,0.5352193557521233,3
billion,0.40073619316211095,3
food,0.5806966671014795,3
kidney,0.7904561516485081,3
oil,0.7357456296936434,3
oil,0.7357456296936434,3
oil,0.7357456296936434,3
supply,0.5085849407509314,3
food,0.5806966671014795,3
energy,0.6011206519051954,3
idea,0.5344127088001743,3
friendship,0.6559069907439797,3
maker,0.4338398521981103,3
measure,0.552983010148403,3
ditch,0.4937510893758438,3
oil,0.7357456296936434,3
fish,0.7068271700032794,3
bounce,0.35468045065048437,3
interest,0.5031898173658529,3
cost,0.5708948238671886,3
debt,0.5636461573971017,3
chancellor,0.6878879441808695,3
shark,0.6558285732801601,3
oil,0.7357456296936434,3
fuel,0.5612365664299773,3
odds,0.478652533703586,3
chancellor,0.6878879441808695,3
heating,0.5963281470942522,3
bill,0.5137613349892866,3
insurance,0.5803707721440526,3
spring,0.5667690615147443,3
rate,0.5764071642193825,3
family,0.6191592176987198,3
bed,0.6797582873751905,3
farm,0.5901225061584762,3
size,0.5886464087292029,3
worst,0.4887940725361662,3
oil,0.7357456296936434,3
wage,0.6879185088887626,3
gas,0.6116321741277053,3
see,0.6192312359794818,3
gas,0.6116321741277053,3
reading,0.605568619934948,3
troop,0.8724133123085707,3
bill,0.5137613349892866,3
price,0.5894793660548332,3
bill,0.5137613349892866,3
meal,0.4711786054340824,3
